I
1100 Generated by WorldEditor 2.2.0r2

1    252 1 0 LFRK Caen Carpiquet
1302 city Caen/Carpiquet
20  49.17294867 -000.45128692 37.5000 0 3 {@L}05{@R}13-31
20  49.17246275 -000.45070933 59.6700 0 3 {@R}13-31{@L}05
20  49.17399196 -000.44924129 243.0500 0 3 {@R}31-13{@L}23
20  49.17362428 -000.44847086 225.5600 0 3 {@L}23{@R}31-13
20  49.18016679 -000.46255875 224.4300 0 3 {@R}31-13{@L}A1{@@}A1{safety}
20  49.17989004 -000.46196253 195.7400 0 3 {@L}A1{@R}31-13{@@,safety,@L}A1
20  49.17855757 -000.46427153 100.0000 0 3 {@R}13-31{@L}B1{@@}B1{safety}
20  49.17899833 -000.46433719 64.8800 0 3 {@L}B1{@R}13-31{@@,safety,@L}B1
20  49.17855695 -000.46215759 293.3700 0 3 {@Y,^l}B1
20  49.17913913 -000.46152457 317.0400 0 3 {@Y}A1{^r}
20  49.17728373 -000.45753933 107.9700 0 3 {@Y,^l}C1
20  49.17645019 -000.45574026 315.0000 0 3 {@Y}C1{^r}
14  49.18223288 -000.45746418  49.21 0 Tower Viewpoint
1300  49.18138982 -000.45551489 125.39 tie_down turboprops|props|helos ACB_1
1301 A general_aviation 
1300  49.18124746 -000.45566357 125.39 tie_down turboprops|props|helos ACB_2
1301 A general_aviation 
1300  49.18127484 -000.45519031 305.39 tie_down turboprops|props|helos ACB_3
1301 A general_aviation 
1300  49.18113248 -000.45533899 305.39 tie_down turboprops|props|helos ACB_4
1301 A general_aviation 
1300  49.17982099 -000.45279318 128.11 tie_down jets|turboprops|props|helos ACB_5
1301 A general_aviation 
1300  49.17892389 -000.47335564 266.82 tie_down props ACB_6
1301 A general_aviation 
1300  49.17827812 -000.47318964 170.29 tie_down props ACB_7
1301 A general_aviation 
1300  49.17809830 -000.47316904 354.38 tie_down props ACB_8
1301 A general_aviation 
1300  49.18282958 -000.46035175 185.10 tie_down jets|turboprops|props|helos Stand_1
1301 C airline voe hop aee bee fpo
1300  49.18265942 -000.45976423 184.93 tie_down jets|turboprops|props|helos Stand_2
1301 B airline voe hop aee bee fpo
1300  49.18242408 -000.45925427 185.24 tie_down jets|turboprops|props|helos Stand_3
1301 B airline voe hop aee bee fpo
1300  49.18223975 -000.45868581 125.02 tie_down jets|turboprops|props|helos Stand_4A
1301 A general_aviation 
1300  49.18239366 -000.45848314 125.02 tie_down jets|turboprops|props|helos Stand_4B
1301 A general_aviation 
1300  49.18195758 -000.45812974 -54.57 tie_down jets|turboprops|props|helos Stand_5A
1301 A general_aviation 
1300  49.18205956 -000.45801627 -54.57 hangar jets|turboprops|props|helos Stand_5B
1301 A none 
1300  49.18216257 -000.45790559 -54.57 tie_down jets|turboprops|props|helos Stand_5C
1301 A general_aviation 
1300  49.18175917 -000.45770605 126.41 tie_down jets|turboprops|props|helos Stand_6A
1301 A general_aviation 
1300  49.18186164 -000.45759287 126.41 hangar jets|turboprops|props|helos Stand_6B
1301 A none 
1300  49.18196342 -000.45748134 126.41 tie_down jets|turboprops|props|helos Stand_6C
1301 A general_aviation 
1300  49.18152126 -000.45736491 -109.30 hangar jets|turboprops|props|helos Stand_7
1301 C none 
1300  49.18153334 -000.45731315 305.02 tie_down jets|turboprops|props|helos Stand_8A
1301 B airline voe hop aee bee fpo
1300  49.18172488 -000.45710138 305.02 tie_down jets|turboprops|props|helos Stand_8B
1301 B airline voe hop aee bee fpo
19  49.18089756 -000.45730426 1 Windsock
54 13452 CAEN TWR
55 12035 DEAUVILLE APP
1000 265-345
1001 LFRK 000 360 5
1001 LFRK 265 345 999
1002 LFRK 0
1003 LFRK 0.0
1101 31 left
1100 31R 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 31R
1100 31 12035 arrivals|departures jets|turboprops|props|helos 305100 051111 Arr,Dep Rwy 31
1100 31 12035 arrivals|departures jets|turboprops|props|helos 100305 080180 Arr,Dep Rwy 31
1000 345-015
1001 LFRK 345 015 999
1002 LFRK 0
1003 LFRK 0.0
1101 31 left
1100 31 12035 arrivals|departures jets|turboprops|props|helos 305100 051111 Arr,Dep Rwy 31
1100 31 12035 arrivals|departures jets|turboprops|props|helos 100305 080180 Arr,Dep Rwy 31
1000 015-045
1001 LFRK 015 045 999
1002 LFRK 0
1003 LFRK 0.0
1101 31 left
1100 05L 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 05L
1100 05 12035 arrivals|departures turboprops|props|helos 000000 000000 Arr,Dep Rwy 05
1100 31 12035 arrivals|departures jets|turboprops|props|helos 305100 051111 Arr,Dep Rwy 31
1100 31 12035 arrivals|departures jets|turboprops|props|helos 100305 080180 Arr,Dep Rwy 31
1000 045-085
1001 LFRK 045 085 999
1002 LFRK 0
1003 LFRK 0.0
1101 13 right
1100 05L 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 05L
1100 13L 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 13L
1100 05 12035 arrivals|departures turboprops|props|helos 000000 000000 Arr,Dep Rwy 05
1100 13 12035 arrivals|departures jets|turboprops|props|helos 000360 125125 Arr,Dep Rwy 13
1000 085-195
1001 LFRK 085 195 999
1002 LFRK 0
1003 LFRK 0.0
1101 13 right
1100 13L 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 13L
1100 13 12035 arrivals|departures jets|turboprops|props|helos 000360 125125 Arr,Dep Rwy 13
1000 195-205
1001 LFRK 195 205 999
1002 LFRK 0
1003 LFRK 0.0
1101 13 right
1100 23R 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 23R
1100 23 12035 arrivals|departures turboprops|props|helos 000000 000000 Arr,Dep Rwy 23
1100 13 12035 arrivals|departures jets|turboprops|props|helos 000360 125125 Arr,Dep Rwy 13
1000 205-265
1001 LFRK 205 265 999
1002 LFRK 0
1003 LFRK 0.0
1101 31 left
1100 23R 12035 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 23R
1100 23 12035 arrivals|departures turboprops|props|helos 000000 000000 Arr,Dep Rwy 23
1100 31 12035 arrivals|departures jets|turboprops|props|helos 305100 051111 Arr,Dep Rwy 31
1100 31 12035 arrivals|departures jets|turboprops|props|helos 100305 080180 Arr,Dep Rwy 31
1200 
1201  49.18282958 -000.46035175 both 0 Stand_1
1201  49.18265942 -000.45976423 both 1 Stand_2
1201  49.18242408 -000.45925427 both 2 Stand_3
1201  49.18223975 -000.45868581 both 3 Stand_4A
1201  49.18239366 -000.45848314 both 4 Stand_4B
1201  49.18195758 -000.45812974 both 5 Stand_5A
1201  49.18205956 -000.45801627 both 6 Stand_5B
1201  49.18216257 -000.45790559 both 7 Stand_5C
1201  49.18175917 -000.45770605 both 8 Stand_6A
1201  49.18186164 -000.45759287 both 9 Stand_6B
1201  49.18196342 -000.45748134 both 10 Stand_6C
1201  49.18153334 -000.45731315 both 11 Stand_8A
1201  49.18172488 -000.45710138 both 12 Stand_8B
1201  49.18112619 -000.45742376 both 13 _start
1201  49.17871409 -000.46596997 both 14 _stop
1201  49.17879654 -000.46589505 both 15 _stop
1201  49.18018509 -000.46596983 both 16 _stop
1201  49.18088215 -000.46732379 both 17 _stop
1201  49.18152746 -000.46667011 both 18 _stop
1201  49.18150988 -000.46591311 both 19 _stop
1201  49.18200897 -000.46597092 both 20 _stop
1201  49.18217599 -000.46593686 both 21 _stop
1201  49.18239480 -000.46576956 both 22 _stop
1201  49.18254273 -000.46547259 both 23 _stop
1201  49.18262649 -000.46508036 both 24 _stop
1201  49.18267534 -000.46099661 both 25 _stop
1201  49.18334780 -000.46021659 both 26 _stop
1201  49.18335524 -000.46013529 both 27 _stop
1201  49.18168196 -000.45654216 both 28 _stop
1201  49.17884438 -000.47341332 both 29 _stop
1201  49.17865973 -000.47334659 both 30 _stop
1201  49.17849253 -000.47316199 both 31 _stop
1201  49.17834569 -000.47285507 both 32 _stop
1201  49.17821063 -000.47312710 both 33 _stop
1201  49.17877434 -000.46433314 both 34 B1_stop
1201  49.17866341 -000.46606162 both 35 unnamed entity(split)
1201  49.17825387 -000.47245198 both 36 unnamed entity(split)
1201  49.17881382 -000.46370891 both 37 B1_stop
1201  49.17884901 -000.46358141 both 38 B1_stop
1201  49.17889746 -000.46348239 both 39 B1_stop
1201  49.18133972 -000.45530672 both 40 _start
1201  49.18254066 -000.45879329 both 41 _stop
1201  49.18221771 -000.45802994 both 42 _start
1201  49.18234065 -000.45830135 both 43 _start
1201  49.18206231 -000.45769195 both 44 _stop
1201  49.18183975 -000.45735432 both 45 _start
1201  49.18156133 -000.45675266 both 46 _stop
1201  49.17914699 -000.45166426 both 47 _stop
1201  49.18150638 -000.45673286 both 48 _stop
1201  49.18101125 -000.45566554 both 49 unnamed entity(split)
1201  49.18007361 -000.45365096 both 50 unnamed entity(split)
1201  49.18112338 -000.45715006 both 51 _stop
1201  49.18134326 -000.45690984 both 52 unnamed entity(split)
1201  49.18298591 -000.45972250 both 53 _stop
1201  49.18327866 -000.46029089 both 54 _stop
1201  49.18281731 -000.46078679 both 55 _stop
1201  49.18279850 -000.45919866 both 56 _stop
1201  49.18245742 -000.45957032 both 57 _stop
1201  49.18213069 -000.45998619 both 58 A1_stop
1201  49.18232793 -000.45973337 both 59 unnamed entity(split)
1201  49.18210602 -000.45926078 both 60 unnamed entity(split)
1201  49.18237178 -000.45897358 both 61 unnamed entity(split)
1201  49.18188502 -000.45878659 both 62 unnamed entity(split)
1201  49.18176154 -000.45852050 both 63 unnamed entity(split)
1201  49.18160537 -000.45818499 both 64 unnamed entity(split)
1201  49.18185796 -000.45791301 both 65 unnamed entity(split)
1201  49.18196010 -000.45780263 both 66 unnamed entity(split)
1201  49.18142750 -000.45780346 both 67 unnamed entity(split)
1201  49.18117031 -000.45725462 both 68 unnamed entity(split)
1201  49.18254556 -000.46019906 both 69 unnamed entity(split)
1201  49.17855805 -000.44514780 both 70 05L/23R_stop
1201  49.17495378 -000.45219538 both 71 05L/23R_start
1201  49.17528575 -000.45154626 both 72 unnamed entity(split)
1201  49.17507887 -000.45110333 both 73 unnamed entity(split)
1201  49.17431427 -000.44945137 both 74 unnamed entity(split)
1201  49.17585310 -000.45043390 both 75 unnamed entity(split)
1201  49.17743151 -000.44176799 both 76 05/23_stop
1201  49.17087439 -000.45457961 both 77 05/23_start
1201  49.17270760 -000.45100642 both 78 unnamed entity(split)
1201  49.17608848 -000.44997667 both 79 13L/31R_stop
1201  49.17632539 -000.44951352 both 80 unnamed entity(split)
1201  49.17643019 -000.44930850 both 81 unnamed entity(split)
1201  49.18010669 -000.45863738 both 82 13L/31R_start
1201  49.17855138 -000.45528512 both 83 unnamed entity(split)
1201  49.17630801 -000.45045086 both 84 unnamed entity(split)
1201  49.17108347 -000.44513300 both 85 13/31_stop
1201  49.17936308 -000.46298079 both 86 13/31_start
1201  49.17656959 -000.45695907 both 87 unnamed entity(split)
1201  49.18003676 -000.46225644 both 88 unnamed entity(split)
1201  49.18018421 -000.46209889 both 89 unnamed entity(split)
1201  49.17738970 -000.45606804 both 90 unnamed entity(split)
1201  49.17721031 -000.45626595 both 91 unnamed entity(split)
1201  49.17551358 -000.45203391 both 92 unnamed entity(split)
1201  49.18164466 -000.46051324 both 93 unnamed entity(split)
1201  49.18055155 -000.45816089 both 94 unnamed entity(split)
1201  49.17898763 -000.45480128 both 95 unnamed entity(split)
1201  49.17663903 -000.44975600 both 96 unnamed entity(split)
1201  49.17488100 -000.45332702 both 97 unnamed entity(split)
1201  49.17441370 -000.45232018 both 98 unnamed entity(split)
1201  49.17344246 -000.45021865 both 99 unnamed entity(split)
1201  49.17328280 -000.44987395 both 100 unnamed entity(split)
1201  49.17379419 -000.44887367 both 101 unnamed entity(split)
1201  49.17392694 -000.44861539 both 102 unnamed entity(split)
1201  49.17311586 -000.44951414 both 103 unnamed entity(split)
1202 90 91 twoway taxiway_A C1
1202 91 87 twoway taxiway_A C1
1204 departure 13,31
1204 arrival 13,31
1202 72 73 twoway taxiway_A G3
1204 departure 05L,23R
1204 arrival 05L,23R
1202 73 74 twoway taxiway_A G3
1202 74 102 twoway taxiway_A G3
1204 departure 05,23
1204 arrival 05,23
1202 89 90 twoway taxiway_A G2
1202 90 92 twoway taxiway_A G2
1202 92 72 twoway taxiway_A G2
1204 departure 05L,23R
1204 arrival 05L,23R
1202 50 95 twoway taxiway_A G4
1202 95 83 twoway taxiway_A G4
1204 departure 13L,31R
1204 arrival 13L,31R
1202 94 82 twoway taxiway_A G1
1204 departure 13L,31R
1204 arrival 13L,31R
1202 93 94 twoway taxiway_A G1
1202 94 95 twoway taxiway_A G1
1202 95 96 twoway taxiway_A G1
1202 96 81 twoway taxiway_A G1
1204 departure 05L,23R
1204 arrival 05L,23R
1202 30 29 twoway taxiway_A 
1202 31 30 twoway taxiway_A 
1202 32 31 twoway taxiway_A 
1202 36 32 twoway taxiway_A 
1202 34 35 twoway taxiway_A 
1202 35 36 twoway taxiway_A 
1202 36 33 twoway taxiway_A 
1202 37 34 twoway taxiway_A B1
1204 departure 13,31
1204 arrival 13,31
1202 38 37 twoway taxiway_A B1
1204 departure 13,31
1204 arrival 13,31
1202 39 38 twoway taxiway_A B1
1204 departure 13,31
1204 arrival 13,31
1202 86 39 twoway taxiway_A B1
1204 departure 13,31
1204 arrival 13,31
1202 40 49 twoway taxiway_A 
1202 65 8 oneway taxiway_A 
1202 66 9 oneway taxiway_A 
1202 44 10 oneway taxiway_A 
1202 43 42 twoway taxiway_A 
1202 65 5 oneway taxiway_A 
1202 66 6 oneway taxiway_A 
1202 61 3 oneway taxiway_A 
1202 41 4 oneway taxiway_A 
1202 60 61 oneway taxiway_A 
1202 61 41 oneway taxiway_A 
1202 42 63 oneway taxiway_A 
1202 43 62 oneway taxiway_A 
1202 44 7 oneway taxiway_A 
1202 64 65 oneway taxiway_A 
1202 65 66 oneway taxiway_A 
1202 66 44 oneway taxiway_A 
1202 52 11 oneway taxiway_B 
1202 45 67 oneway taxiway_B 
1202 46 12 oneway taxiway_B 
1202 48 46 oneway taxiway_B 
1202 48 49 twoway taxiway_A 
1202 49 50 twoway taxiway_A 
1202 50 47 twoway taxiway_A 
1202 51 52 twoway taxiway_B 
1202 52 48 twoway taxiway_B 
1202 59 60 twoway taxiway_B 
1202 60 62 twoway taxiway_B 
1202 62 63 twoway taxiway_B 
1202 63 64 twoway taxiway_B 
1202 64 67 twoway taxiway_B 
1202 67 68 twoway taxiway_B 
1202 68 51 twoway taxiway_B 
1202 53 1 oneway taxiway_B 
1202 69 53 oneway taxiway_B 
1202 54 0 oneway taxiway_C 
1202 55 54 oneway taxiway_C 
1202 59 69 twoway taxiway_C 
1202 69 55 twoway taxiway_C 
1202 56 2 oneway taxiway_B 
1202 57 56 oneway taxiway_B 
1202 58 59 twoway taxiway_C 
1202 59 57 oneway taxiway_B 
1202 86 88 twoway taxiway_C A1
1204 departure 13,31
1204 arrival 13,31
1202 88 89 twoway taxiway_C A1
1202 89 93 twoway taxiway_C A1
1202 93 58 twoway taxiway_C A1
1202 79 80 twoway runway 05L/23R
1204 departure 05L,13L,23R,31R
1204 arrival 05L,13L,23R,31R
1204 ils 05L,23R
1202 80 81 twoway runway 05L/23R
1204 departure 05L,23R
1204 arrival 05L,23R
1204 ils 05L,23R
1202 81 70 twoway runway 05L/23R
1204 departure 05L,23R
1204 arrival 05L,23R
1204 ils 05L,23R
1202 71 72 twoway runway 05L/23R
1204 departure 05L,23R
1204 arrival 05L,23R
1204 ils 05L,23R
1202 72 75 twoway runway 05L/23R
1204 departure 05L,23R
1204 arrival 05L,23R
1204 ils 05L,23R
1202 75 79 twoway runway 05L/23R
1204 departure 05L,13L,23R,31R
1204 arrival 05L,13L,23R,31R
1204 ils 05L,23R
1202 77 78 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1204 ils 05,23
1202 78 100 twoway runway 05/23
1204 departure 05,13,23,31
1204 arrival 05,13,23,31
1204 ils 05,23
1202 100 101 twoway runway 05/23
1204 departure 05,13,23,31
1204 arrival 05,13,23,31
1204 ils 05,23
1202 101 102 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1204 ils 05,23
1202 102 76 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1204 ils 05,23
1202 82 83 twoway runway 13L/31R
1204 departure 13L,31R
1204 arrival 13L,31R
1204 ils 13L,31R
1202 83 84 twoway runway 13L/31R
1204 departure 13L,31R
1204 arrival 13L,31R
1204 ils 13L,31R
1202 84 79 twoway runway 13L/31R
1204 departure 05L,13L,23R,31R
1204 arrival 05L,13L,23R,31R
1204 ils 13L,31R
1202 86 87 twoway runway 13/31
1204 departure 13,31
1204 arrival 13,31
1204 ils 13,31
1202 87 97 twoway runway 13/31
1204 departure 13,31
1204 arrival 13,31
1204 ils 13,31
1202 97 98 twoway runway 13/31
1204 departure 13,23R,31
1204 arrival 05L,13,31
1204 ils 13,31
1202 98 99 twoway runway 13/31
1204 departure 13,31
1204 arrival 13,31
1204 ils 13,31
1202 99 100 twoway runway 13/31
1204 departure 05,13,23,31
1204 arrival 05,13,23,31
1204 ils 13,31
1202 100 103 twoway runway 13/31
1204 departure 05,13,23,31
1204 arrival 05,13,23,31
1204 ils 13,31
1202 103 85 twoway runway 13/31
1204 departure 13,31
1204 arrival 13,31
1204 ils 13,31
1206 51 52 twoway  
1206 52 48 twoway  
1206 68 51 twoway  
1206 13 68 twoway  
1206 30 29 twoway  
1206 31 30 twoway  
1206 32 31 twoway  
1206 36 32 twoway  
1206 35 36 twoway  
1206 14 35 twoway  
1206 15 14 twoway  
1206 16 15 twoway  
1206 17 16 twoway  
1206 19 18 twoway  
1206 20 19 twoway  
1206 21 20 twoway  
1206 22 21 twoway  
1206 23 22 twoway  
1206 24 23 twoway  
1206 25 24 twoway  
1206 55 25 twoway  
1206 26 54 twoway  
1206 54 55 twoway  
1206 27 26 twoway  
1206 28 27 twoway  
1206 48 28 twoway  
1206 49 48 twoway  
1206 50 49 twoway  
1206 47 50 twoway  
1400  49.18161152 -0.45643194 -56.31 gpu 0 GPU
1400  49.18163294 -0.45638427 -56.95 pushback 0 Push
1400  49.18157841 -0.45650867  305.54 baggage_train 2 Train
1400  49.18157354 -0.45642152  303.52 baggage_loader 0 Belt
1400  49.18236516 -0.45776287  214.99 crew_car 0 Car
1400  49.18105683 -0.45761851  123.00 fuel_props 0 Fuel
1400  49.18101897 -0.45743316  94.01 fuel_props 0 Fuel
99
